"Date","Storage(acre-feet)"
2001-11-02,218540
2001-11-03,218540
2001-11-04,218540
2001-11-05,218273
2001-11-06,218273
2001-11-07,218206
2001-11-08,218206
2001-11-09,218206
2001-11-10,218206
2001-11-11,218206
2001-11-12,218540
2001-11-13,219209
2001-11-14,219710
2001-11-15,220040
2001-11-16,220044
2001-11-17,220211
2001-11-18,220211
2001-11-19,220044
2001-11-20,220044
2001-11-21,221881
2001-11-22,222717
2001-11-23,223051
2001-11-24,226726
2001-11-25,228062
2001-11-26,229232
2001-11-27,230067
2001-11-28,230563
2001-11-29,230401
2001-11-30,230401
2001-12-01,230401
2001-12-02,230902
2001-12-03,231403
2001-12-04,231571
2001-12-05,231403
2001-12-06,230563
2001-12-07,230401
2001-12-08,230234
2001-12-09,229900
2001-12-10,229399
2001-12-11,228730
2001-12-12,227895
2001-12-13,227227
2001-12-14,226726
2001-12-15,226392
2001-12-16,226058
2001-12-17,225556
2001-12-18,225222
2001-12-19,224721
2001-12-20,224053
2001-12-21,223468
2001-12-22,222884
2001-12-23,222049
2001-12-24,221547
2001-12-25,221213
2001-12-26,220378
2001-12-27,219710
2001-12-28,218874
2001-12-29,218540
2001-12-30,218707
2001-12-31,218273
2002-01-01,218039
2002-01-02,217538
2002-01-03,217538
2002-01-04,216883
2002-01-05,215906
2002-01-06,215093
2002-01-07,215093
2002-01-08,214442
2002-01-09,213791
2002-01-10,212814
2002-01-11,212163
2002-01-12,211187
2002-01-13,210373
2002-01-14,209559
2002-01-15,208583
2002-01-16,208094
2002-01-17,207769
2002-01-18,207440
2002-01-19,207118
2002-01-20,207281
2002-01-21,207932
2002-01-22,208094
2002-01-23,208257
2002-01-24,208583
2002-01-25,209071
2002-01-26,209234
2002-01-27,209885
2002-01-28,210373
2002-01-29,210373
2002-01-30,210373
2002-01-31,210373
2002-02-01,210373
2002-02-02,210373
2002-02-03,210535
2002-02-04,210373
2002-02-05,210210
2002-02-06,210047
2002-02-07,209559
2002-02-08,209396
2002-02-09,209234
2002-02-10,209559
2002-02-11,209722
2002-02-12,209722
2002-02-13,209885
2002-02-14,209885
2002-02-15,210047
2002-02-16,210210
2002-02-17,210898
2002-02-18,211187
2002-02-19,211512
2002-02-20,211838
2002-02-21,212326
2002-02-22,212977
2002-02-23,213628
2002-02-24,214442
2002-02-25,215093
2002-02-26,215010
2002-02-27,214930
2002-02-28,214785
2002-03-01,214804
2002-03-02,214279
2002-03-03,213791
2002-03-04,212977
2002-03-05,212163
2002-03-06,211512
2002-03-07,211187
2002-03-08,210535
2002-03-09,209885
2002-03-10,209071
2002-03-11,208257
2002-03-12,206955
2002-03-13,205653
2002-03-14,204514
2002-03-15,203375
2002-03-16,202235
2002-03-17,201259
2002-03-18,200301
2002-03-19,199506
2002-03-20,198711
2002-03-21,197916
2002-03-22,197280
2002-03-23,196803
2002-03-24,196167
2002-03-25,194899
2002-03-26,193866
2002-03-27,193305
2002-03-28,192274
2002-03-29,192033
2002-03-30,191874
2002-03-31,192033
2002-04-01,192351
2002-04-02,192828
2002-04-03,193623
2002-04-04,195213
2002-04-05,196962
2002-04-06,198552
2002-04-07,199824
2002-04-08,202073
2002-04-09,204188
2002-04-10,206467
2002-04-11,209713
2002-04-12,210698
2002-04-13,212814
2002-04-14,215093
2002-04-15,217872
2002-04-16,219042
2002-04-17,219376
2002-04-18,219376
2002-04-19,218874
2002-04-20,218273
2002-04-21,217705
2002-04-22,217371
2002-04-23,217371
2002-04-24,218039
