Date,None,D0,D1,D2,D3,D4
1/4/2000,100,0,0,0,0,0
1/11/2000,96.57,3.43,0,0,0,0
1/18/2000,100,0,0,0,0,0
1/25/2000,100,0,0,0,0,0
2/1/2000,100,0,0,0,0,0
2/8/2000,100,0,0,0,0,0
2/15/2000,100,0,0,0,0,0
2/22/2000,100,0,0,0,0,0
2/29/2000,100,0,0,0,0,0
3/7/2000,100,0,0,0,0,0
3/14/2000,100,0,0,0,0,0
3/21/2000,100,0,0,0,0,0
3/28/2000,100,0,0,0,0,0
4/4/2000,100,0,0,0,0,0
4/11/2000,100,0,0,0,0,0
4/18/2000,100,0,0,0,0,0
4/25/2000,100,0,0,0,0,0
5/2/2000,100,0,0,0,0,0
5/9/2000,100,0,0,0,0,0
5/16/2000,100,0,0,0,0,0
5/23/2000,100,0,0,0,0,0
5/30/2000,100,0,0,0,0,0
6/6/2000,100,0,0,0,0,0
6/13/2000,100,0,0,0,0,0
6/20/2000,100,0,0,0,0,0
6/27/2000,100,0,0,0,0,0
7/4/2000,100,0,0,0,0,0
7/11/2000,100,0,0,0,0,0
7/18/2000,100,0,0,0,0,0
7/25/2000,100,0,0,0,0,0
8/1/2000,100,0,0,0,0,0
8/8/2000,100,0,0,0,0,0
8/15/2000,100,0,0,0,0,0
8/22/2000,100,0,0,0,0,0
8/29/2000,100,0,0,0,0,0
9/5/2000,100,0,0,0,0,0
9/12/2000,100,0,0,0,0,0
9/19/2000,100,0,0,0,0,0
9/26/2000,100,0,0,0,0,0
10/3/2000,100,0,0,0,0,0
10/10/2000,100,0,0,0,0,0
10/17/2000,100,0,0,0,0,0
10/24/2000,100,0,0,0,0,0
10/31/2000,100,0,0,0,0,0
11/7/2000,100,0,0,0,0,0
11/14/2000,100,0,0,0,0,0
11/21/2000,100,0,0,0,0,0
11/28/2000,100,0,0,0,0,0
12/5/2000,100,0,0,0,0,0
12/12/2000,100,0,0,0,0,0
12/19/2000,100,0,0,0,0,0
12/26/2000,100,0,0,0,0,0
1/2/2001,100,0,0,0,0,0
1/9/2001,4.51,95.49,0,0,0,0
1/16/2001,50.32,49.68,0,0,0,0
1/23/2001,0,100,0,0,0,0
1/30/2001,4.65,95.35,0,0,0,0
2/6/2001,4.65,95.35,0,0,0,0
2/13/2001,0,100,49.79,0,0,0
2/20/2001,0,100,42.15,0,0,0
2/27/2001,0,100,53.47,0,0,0
3/6/2001,0,100,53.44,0,0,0
3/13/2001,0,100,53.44,0,0,0
3/20/2001,0,100,67.77,2.06,0,0
3/27/2001,0,100,67.77,2.06,0,0
4/3/2001,0,100,95.96,49.35,9.01,0
4/10/2001,0,100,95.96,49.35,9.01,0
4/17/2001,0,100,99.61,49.35,9.01,0
4/24/2001,0,100,99.61,49.35,9.01,0
5/1/2001,0,100,99.61,49.35,9.01,0
5/8/2001,0,100,99.61,49.35,1,0
5/15/2001,0,100,99.61,49.35,1.21,0
5/22/2001,0,100,99.61,49.35,1.21,0
5/29/2001,0,100,99.61,59.76,0.88,0
6/5/2001,0,100,100,59.89,1.21,0
6/12/2001,0,100,100,59.88,1.21,0
6/19/2001,0,100,100,100,4.15,0
6/26/2001,0,100,100,100,13.57,0
7/3/2001,0,100,100,100,31.25,0
7/10/2001,0,100,100,100,56.57,0
7/17/2001,0,100,100,100,56.57,0
7/24/2001,0,100,100,100,56.57,0
7/31/2001,0,100,100,100,56.57,0
8/7/2001,0,100,100,100,56.57,0
8/14/2001,0,100,100,100,56.57,0
8/21/2001,0,100,100,100,95.46,0
8/28/2001,0,100,100,100,98.63,0
9/4/2001,0,100,100,100,98.63,0
9/11/2001,0,100,100,100,99.93,0
9/18/2001,0,100,100,100,99.93,0
9/25/2001,0,100,100,100,99.93,0
10/2/2001,0,100,100,100,99.93,0
10/9/2001,0,100,100,100,99.93,0
10/16/2001,0,100,100,100,99.93,0
10/23/2001,0,100,100,100,99.93,0
10/30/2001,0,100,100,100,96.76,0
11/6/2001,0,100,100,100,96.76,0
11/13/2001,0,100,100,100,96.76,0
11/20/2001,0,100,100,100,96.76,0
11/27/2001,0,100,100,100,95.4,0
12/4/2001,0,100,100,99.22,0.68,0
12/11/2001,0,100,89.04,80.9,0.8,0
12/18/2001,0,100,89.04,51.27,0,0
12/25/2001,14.98,85.02,43.24,0,0,0
1/1/2002,32.68,67.32,26.73,0,0,0
1/8/2002,67.21,32.79,0,0,0,0
1/15/2002,67.26,32.74,0,0,0,0
1/22/2002,66.06,33.94,0,0,0,0
1/29/2002,79.91,20.09,0,0,0,0
2/5/2002,82.57,17.43,0,0,0,0
2/12/2002,75.74,24.26,0,0,0,0
2/19/2002,81.93,18.07,0,0,0,0
2/26/2002,81.89,18.11,0,0,0,0
3/5/2002,80.5,19.5,0,0,0,0
3/12/2002,85.39,14.61,0,0,0,0
3/19/2002,100,0,0,0,0,0
3/26/2002,100,0,0,0,0,0
4/2/2002,100,0,0,0,0,0
4/9/2002,100,0,0,0,0,0
4/16/2002,100,0,0,0,0,0
4/23/2002,100,0,0,0,0,0
4/30/2002,100,0,0,0,0,0
5/7/2002,100,0,0,0,0,0
5/14/2002,100,0,0,0,0,0
5/21/2002,100,0,0,0,0,0
5/28/2002,100,0,0,0,0,0
6/4/2002,100,0,0,0,0,0
6/11/2002,100,0,0,0,0,0
6/18/2002,100,0,0,0,0,0
6/25/2002,60.03,39.97,0,0,0,0
7/2/2002,56.61,43.39,0,0,0,0
7/9/2002,37.9,62.1,0,0,0,0
7/16/2002,33.3,66.7,0,0,0,0
7/23/2002,15.99,84.01,0,0,0,0
7/30/2002,11.74,88.26,0,0,0,0
8/6/2002,17.69,82.31,10.69,0,0,0
8/13/2002,16.84,83.16,11.3,0,0,0
8/20/2002,16.96,83.04,10.74,0,0,0
8/27/2002,12.92,87.08,9.95,0,0,0
9/3/2002,20.89,79.11,11.47,0,0,0
9/10/2002,14.45,85.55,6.56,0,0,0
9/17/2002,18.75,81.25,4.4,0,0,0
9/24/2002,17.76,82.24,4.5,0,0,0
10/1/2002,20.64,79.36,6.42,0,0,0
10/8/2002,0,100,78.87,0,0,0
10/15/2002,0,100,78.32,0,0,0
10/22/2002,0,100,84.56,0,0,0
10/29/2002,0,100,95.04,0,0,0
11/5/2002,0,100,90.59,17.62,0,0
11/12/2002,0,100,0,0,0,0
11/19/2002,0,100,0,0,0,0
11/26/2002,0,100,0,0,0,0
12/3/2002,0,100,0,0,0,0
12/10/2002,0,100,0,0,0,0
12/17/2002,74.98,25.02,0,0,0,0
12/24/2002,80.77,19.23,0,0,0,0
12/31/2002,100,0,0,0,0,0
1/7/2003,100,0,0,0,0,0
1/14/2003,100,0,0,0,0,0
1/21/2003,100,0,0,0,0,0
1/28/2003,100,0,0,0,0,0
2/4/2003,100,0,0,0,0,0
2/11/2003,99.37,0.63,0,0,0,0
2/18/2003,99.38,0.62,0,0,0,0
2/25/2003,99.75,0.25,0,0,0,0
3/4/2003,99.15,0.85,0,0,0,0
3/11/2003,96.16,3.84,0,0,0,0
3/18/2003,98.22,1.78,0,0,0,0
3/25/2003,98.55,1.45,0,0,0,0
4/1/2003,99.62,0.38,0,0,0,0
4/8/2003,97.91,2.09,0,0,0,0
4/15/2003,95.76,4.24,0,0,0,0
4/22/2003,93.6,6.4,0,0,0,0
4/29/2003,98.87,1.13,0,0,0,0
5/6/2003,98.01,1.99,0,0,0,0
5/13/2003,100,0,0,0,0,0
5/20/2003,100,0,0,0,0,0
5/27/2003,100,0,0,0,0,0
6/3/2003,99.89,0.11,0,0,0,0
6/10/2003,99.9,0.1,0,0,0,0
6/17/2003,99.49,0.51,0,0,0,0
6/24/2003,97.38,2.62,0,0,0,0
7/1/2003,87.04,12.96,0,0,0,0
7/8/2003,94.34,5.66,0,0,0,0
7/15/2003,96.33,3.67,0,0,0,0
7/22/2003,89.62,10.38,0,0,0,0
7/29/2003,87.21,12.79,0,0,0,0
8/5/2003,87.35,12.65,0,0,0,0
8/12/2003,87.39,12.61,0,0,0,0
8/19/2003,100,0,0,0,0,0
8/26/2003,100,0,0,0,0,0
9/2/2003,99.99,0.01,0,0,0,0
9/9/2003,100,0,0,0,0,0
9/16/2003,100,0,0,0,0,0
9/23/2003,100,0,0,0,0,0
9/30/2003,100,0,0,0,0,0
10/7/2003,100,0,0,0,0,0
10/14/2003,8.83,91.17,0,0,0,0
10/21/2003,11.28,88.72,0,0,0,0
10/28/2003,13.42,86.58,0,0,0,0
11/4/2003,11.49,88.51,0,0,0,0
11/11/2003,17.08,82.92,0,0,0,0
11/18/2003,11.02,88.98,0,0,0,0
11/25/2003,17.25,82.75,0,0,0,0
12/2/2003,11.66,88.34,0,0,0,0
12/9/2003,56.38,43.62,5.77,1.5,0,0
12/16/2003,83.62,16.38,3.51,0,0,0
12/23/2003,82.71,17.29,3.82,0,0,0
12/30/2003,95.27,4.73,0,0,0,0
1/6/2004,98.73,1.27,0,0,0,0
1/13/2004,97.13,2.87,0,0,0,0
1/20/2004,99.28,0.72,0,0,0,0
1/27/2004,99.63,0.37,0,0,0,0
2/3/2004,99.63,0.37,0,0,0,0
2/10/2004,100,0,0,0,0,0
2/17/2004,100,0,0,0,0,0
2/24/2004,100,0,0,0,0,0
3/2/2004,100,0,0,0,0,0
3/9/2004,100,0,0,0,0,0
3/16/2004,100,0,0,0,0,0
3/23/2004,100,0,0,0,0,0
3/30/2004,100,0,0,0,0,0
4/6/2004,100,0,0,0,0,0
4/13/2004,100,0,0,0,0,0
4/20/2004,100,0,0,0,0,0
4/27/2004,100,0,0,0,0,0
5/4/2004,98.24,1.76,0,0,0,0
5/11/2004,98.46,1.54,0,0,0,0
5/18/2004,98.46,1.54,0,0,0,0
5/25/2004,98.46,1.54,0,0,0,0
6/1/2004,97.62,2.38,0,0,0,0
6/8/2004,99.05,0.95,0,0,0,0
6/15/2004,99.05,0.95,0,0,0,0
6/22/2004,99.19,0.81,0,0,0,0
6/29/2004,79.02,20.98,0,0,0,0
7/6/2004,79.56,20.44,0,0,0,0
7/13/2004,79.56,20.44,0,0,0,0
7/20/2004,79.56,20.44,0,0,0,0
7/27/2004,79.56,20.44,0,0,0,0
8/3/2004,82.78,17.22,0,0,0,0
8/10/2004,41.81,58.19,2.09,0,0,0
8/17/2004,41.81,58.19,2.09,0,0,0
8/24/2004,41.85,58.15,2.09,0,0,0
8/31/2004,41.98,58.02,2.13,0,0,0
9/7/2004,43.09,56.91,2.13,0,0,0
9/14/2004,44.12,55.88,2.1,0,0,0
9/21/2004,43.34,56.66,2.1,0,0,0
9/28/2004,44.59,55.41,2.1,0,0,0
10/5/2004,44.59,55.41,2.1,0,0,0
10/12/2004,44.59,55.41,2.1,0,0,0
10/19/2004,61.39,38.61,0,0,0,0
10/26/2004,45.07,54.93,0,0,0,0
11/2/2004,46.13,53.87,0,0,0,0
11/9/2004,46.13,53.87,0,0,0,0
11/16/2004,46.13,53.87,0,0,0,0
11/23/2004,46.13,53.87,0,0,0,0
11/30/2004,47.78,52.22,0,0,0,0
12/7/2004,67.28,32.72,0,0,0,0
12/14/2004,96.06,3.94,0,0,0,0
12/21/2004,96.06,3.94,0,0,0,0
12/28/2004,96.06,3.94,0,0,0,0
1/4/2005,96.06,3.94,0,0,0,0
1/11/2005,96.06,3.94,0,0,0,0
1/18/2005,96.06,3.94,0,0,0,0
1/25/2005,95.9,4.1,0,0,0,0
2/1/2005,95.9,4.1,0,0,0,0
2/8/2005,93.44,6.56,0,0,0,0
2/15/2005,27.93,72.07,0,0,0,0
2/22/2005,27.93,72.07,0,0,0,0
3/1/2005,27.93,72.07,0,0,0,0
3/8/2005,21.83,78.17,1.94,0,0,0
3/15/2005,0,100,10.11,0,0,0
3/22/2005,0,100,10.11,0,0,0
3/29/2005,87.35,12.65,8.82,0,0,0
4/5/2005,67.21,32.79,7.18,0,0,0
4/12/2005,72.74,27.26,7.61,0,0,0
4/19/2005,79.59,20.41,4.85,0,0,0
4/26/2005,79.59,20.41,4.85,0,0,0
5/3/2005,74.61,25.39,4.85,0,0,0
5/10/2005,77.69,22.31,4.85,0,0,0
5/17/2005,89.75,10.25,0.03,0,0,0
5/24/2005,89.75,10.25,0.03,0,0,0
5/31/2005,89.75,10.25,0.03,0,0,0
6/7/2005,89.75,10.25,0.03,0,0,0
6/14/2005,89.75,10.25,0.03,0,0,0
6/21/2005,92.13,7.87,0.03,0,0,0
6/28/2005,95.08,4.92,0.03,0,0,0
7/5/2005,95.08,4.92,0.03,0,0,0
7/12/2005,95.08,4.92,0.03,0,0,0
7/19/2005,95.08,4.92,0.03,0,0,0
7/26/2005,95.08,4.92,0.03,0,0,0
8/2/2005,94.2,5.8,0.03,0,0,0
8/9/2005,95.02,4.98,0.03,0,0,0
8/16/2005,95.23,4.77,0.03,0,0,0
8/23/2005,90.55,9.45,0.03,0,0,0
8/30/2005,90.37,9.63,0.03,0,0,0
9/6/2005,93.97,6.03,0.03,0,0,0
9/13/2005,93.97,6.03,0.03,0,0,0
9/20/2005,96.32,3.68,0,0,0,0
9/27/2005,97.73,2.27,0,0,0,0
10/4/2005,97.73,2.27,0,0,0,0
10/11/2005,97.73,2.27,0,0,0,0
10/18/2005,97.73,2.27,0,0,0,0
10/25/2005,97.73,2.27,0,0,0,0
11/1/2005,97.73,2.27,0,0,0,0
11/8/2005,99.67,0.33,0,0,0,0
11/15/2005,99.7,0.3,0,0,0,0
11/22/2005,99.7,0.3,0,0,0,0
11/29/2005,99.93,0.07,0,0,0,0
12/6/2005,100,0,0,0,0,0
12/13/2005,100,0,0,0,0,0
12/20/2005,100,0,0,0,0,0
12/27/2005,100,0,0,0,0,0
1/3/2006,100,0,0,0,0,0
1/10/2006,100,0,0,0,0,0
1/17/2006,100,0,0,0,0,0
1/24/2006,100,0,0,0,0,0
1/31/2006,100,0,0,0,0,0
2/7/2006,100,0,0,0,0,0
2/14/2006,100,0,0,0,0,0
2/21/2006,100,0,0,0,0,0
2/28/2006,100,0,0,0,0,0
3/7/2006,100,0,0,0,0,0
3/14/2006,100,0,0,0,0,0
3/21/2006,100,0,0,0,0,0
3/28/2006,100,0,0,0,0,0
4/4/2006,100,0,0,0,0,0
4/11/2006,100,0,0,0,0,0
4/18/2006,100,0,0,0,0,0
4/25/2006,100,0,0,0,0,0
5/2/2006,100,0,0,0,0,0
5/9/2006,100,0,0,0,0,0
5/16/2006,100,0,0,0,0,0
5/23/2006,100,0,0,0,0,0
5/30/2006,100,0,0,0,0,0
6/6/2006,100,0,0,0,0,0
6/13/2006,100,0,0,0,0,0
6/20/2006,100,0,0,0,0,0
6/27/2006,100,0,0,0,0,0
7/4/2006,100,0,0,0,0,0
7/11/2006,100,0,0,0,0,0
7/18/2006,100,0,0,0,0,0
7/25/2006,100,0,0,0,0,0
8/1/2006,100,0,0,0,0,0
8/8/2006,100,0,0,0,0,0
8/15/2006,100,0,0,0,0,0
8/22/2006,100,0,0,0,0,0
8/29/2006,100,0,0,0,0,0
9/5/2006,100,0,0,0,0,0
9/12/2006,100,0,0,0,0,0
9/19/2006,100,0,0,0,0,0
9/26/2006,100,0,0,0,0,0
10/3/2006,100,0,0,0,0,0
10/10/2006,100,0,0,0,0,0
10/17/2006,100,0,0,0,0,0
10/24/2006,100,0,0,0,0,0
10/31/2006,100,0,0,0,0,0
11/7/2006,100,0,0,0,0,0
11/14/2006,100,0,0,0,0,0
11/21/2006,100,0,0,0,0,0
11/28/2006,100,0,0,0,0,0
12/5/2006,100,0,0,0,0,0
12/12/2006,100,0,0,0,0,0
12/19/2006,100,0,0,0,0,0
12/26/2006,100,0,0,0,0,0
1/2/2007,100,0,0,0,0,0
1/9/2007,100,0,0,0,0,0
1/16/2007,100,0,0,0,0,0
1/23/2007,78.68,21.32,0,0,0,0
1/30/2007,69.31,30.69,0,0,0,0
2/6/2007,64.84,35.16,0,0,0,0
2/13/2007,69.5,30.5,0,0,0,0
2/20/2007,66.03,33.97,0,0,0,0
2/27/2007,100,0,0,0,0,0
3/6/2007,100,0,0,0,0,0
3/13/2007,100,0,0,0,0,0
3/20/2007,100,0,0,0,0,0
3/27/2007,100,0,0,0,0,0
4/3/2007,91.45,8.55,0,0,0,0
4/10/2007,56.9,43.1,0.83,0,0,0
4/17/2007,31.48,68.52,2.71,0,0,0
4/24/2007,68.22,31.78,0,0,0,0
5/1/2007,62.23,37.77,0,0,0,0
5/8/2007,62.23,37.77,0,0,0,0
5/15/2007,36.79,63.21,14.91,0,0,0
5/22/2007,36.79,63.21,20.04,0,0,0
5/29/2007,36.79,63.21,22.32,0,0,0
6/5/2007,36.79,63.21,22.32,0,0,0
6/12/2007,36.79,63.21,22.32,0,0,0
6/19/2007,0,100,22.32,0,0,0
6/26/2007,0,100,22.32,0,0,0
7/3/2007,0,100,22.32,0,0,0
7/10/2007,0,100,22.32,0,0,0
7/17/2007,0,100,22.32,0,0,0
7/24/2007,0,100,22.32,0,0,0
7/31/2007,0,100,22.32,0,0,0
8/7/2007,0,100,22.32,0,0,0
8/14/2007,0,100,22.32,0,0,0
8/21/2007,0,100,22.32,0,0,0
8/28/2007,0,100,24.31,0,0,0
9/4/2007,0,100,24.31,0,0,0
9/11/2007,0,100,24.31,0,0,0
9/18/2007,0,100,24.31,0,0,0
9/25/2007,0,100,24.31,0,0,0
10/2/2007,0,100,24.31,0,0,0
10/9/2007,0,100,24.31,0,0,0
10/16/2007,9.74,90.26,24.31,0,0,0
10/23/2007,56.79,43.21,0,0,0,0
10/30/2007,83.64,16.36,0,0,0,0
11/6/2007,83.64,16.36,0,0,0,0
11/13/2007,83.64,16.36,0,0,0,0
11/20/2007,83.64,16.36,0,0,0,0
11/27/2007,83.64,16.36,0,0,0,0
12/4/2007,83.64,16.36,0,0,0,0
12/11/2007,83.64,16.36,0,0,0,0
12/18/2007,83.64,16.36,0,0,0,0
12/25/2007,83.64,16.36,0,0,0,0
1/1/2008,83.64,16.36,0,0,0,0
1/8/2008,83.1,16.9,0,0,0,0
1/15/2008,83.1,16.9,0,0,0,0
1/22/2008,83.1,16.9,0,0,0,0
1/29/2008,83.57,16.43,0,0,0,0
2/5/2008,83.57,16.43,0,0,0,0
2/12/2008,84.52,15.48,0,0,0,0
2/19/2008,84.52,15.48,0,0,0,0
2/26/2008,85.99,14.01,0,0,0,0
3/4/2008,85.99,14.01,0,0,0,0
3/11/2008,85.99,14.01,0,0,0,0
3/18/2008,85.99,14.01,0,0,0,0
3/25/2008,85.99,14.01,0,0,0,0
4/1/2008,85.99,14.01,0,0,0,0
4/8/2008,85.99,14.01,0,0,0,0
4/15/2008,85.89,14.11,0,0,0,0
4/22/2008,85.89,14.11,0,0,0,0
4/29/2008,85.89,14.11,0,0,0,0
5/6/2008,91.24,8.76,0,0,0,0
5/13/2008,91.34,8.66,0,0,0,0
5/20/2008,91.34,8.66,0,0,0,0
5/27/2008,92.63,7.37,0,0,0,0
6/3/2008,88.62,11.38,0,0,0,0
6/10/2008,87.8,12.2,0,0,0,0
6/17/2008,0.04,99.96,1.73,0,0,0
6/24/2008,0.04,99.96,1.73,0,0,0
7/1/2008,0.04,99.96,1.73,0,0,0
7/8/2008,0.04,99.96,1.73,0,0,0
7/15/2008,0.26,99.74,1.73,0,0,0
7/22/2008,0.26,99.74,1.73,0,0,0
7/29/2008,0,100,1.73,0,0,0
8/5/2008,0,100,1.73,0,0,0
8/12/2008,0,100,1.73,0,0,0
8/19/2008,0,100,70.11,0.44,0,0
8/26/2008,0,100,70.12,0.54,0,0
9/2/2008,0,100,73.56,0.54,0,0
9/9/2008,0,100,78.51,12.26,0,0
9/16/2008,0,100,78.51,12.26,0,0
9/23/2008,0,100,78.51,12.26,0,0
9/30/2008,0,100,78.51,12.26,0,0
10/7/2008,0,100,78.52,6.74,0,0
10/14/2008,0,100,77.83,6.66,0,0
10/21/2008,0,100,76.71,5.66,0,0
10/28/2008,0,100,77.57,5.85,0,0
11/4/2008,0,100,29.06,0,0,0
11/11/2008,59.49,40.51,3.92,0,0,0
11/18/2008,59.49,40.51,3.92,0,0,0
11/25/2008,59.49,40.51,3.92,0,0,0
12/2/2008,0,100,3.92,0,0,0
12/9/2008,0,100,24.75,1.54,0,0
12/16/2008,0,100,93.67,4.54,0,0
12/23/2008,0,100,84.16,4.54,0,0
12/30/2008,9.48,90.52,77.46,4.54,0,0
1/6/2009,9.95,90.05,77.46,4.54,0,0
1/13/2009,9.95,90.05,77.46,4.54,0,0
1/20/2009,9.95,90.05,77.46,17.13,1.15,0
1/27/2009,9.93,90.07,77.46,17.13,1.15,0
2/3/2009,7.49,92.51,82.68,17.13,1.15,0
2/10/2009,7.49,92.51,82.68,17.13,1.15,0
2/17/2009,8.82,91.18,72.61,5.09,0,0
2/24/2009,8.82,91.18,72.61,5.09,0,0
3/3/2009,8.82,91.18,72.61,0.84,0,0
3/10/2009,8.82,91.18,72.61,0.84,0,0
3/17/2009,8.82,91.18,72.61,0.84,0,0
3/24/2009,8.82,91.18,72.61,0.84,0,0
3/31/2009,8.82,91.18,72.61,0.84,0,0
4/7/2009,8.82,91.18,72.24,0,0,0
4/14/2009,8.82,91.18,72.24,0,0,0
4/21/2009,8.82,91.18,72.24,0,0,0
4/28/2009,8.82,91.18,72.24,0,0,0
5/5/2009,8.82,91.18,72.24,0,0,0
5/12/2009,8.82,91.18,72.24,0,0,0
5/19/2009,9.31,90.69,72.24,0,0,0
5/26/2009,9.31,90.69,72.24,0,0,0
6/2/2009,9.13,90.87,71.53,0,0,0
6/9/2009,9.13,90.87,71.53,0,0,0
6/16/2009,7.76,92.24,71.53,0,0,0
6/23/2009,7.45,92.55,71.49,0,0,0
6/30/2009,7.45,92.55,71.49,0,0,0
7/7/2009,1.54,98.46,91.38,0,0,0
7/14/2009,1.54,98.46,91.38,0,0,0
7/21/2009,1.54,98.46,91.38,0,0,0
7/28/2009,1.54,98.46,91.38,0,0,0
8/4/2009,1.77,98.23,91.38,0,0,0
8/11/2009,2.15,97.85,91.38,0,0,0
8/18/2009,0,100,91.38,0,0,0
8/25/2009,0,100,91.38,0,0,0
9/1/2009,0,100,96.41,31.75,0,0
9/8/2009,0,100,96.41,31.75,0,0
9/15/2009,0,100,96.41,31.75,0,0
9/22/2009,0,100,96.41,31.75,0,0
9/29/2009,0,100,96.41,31.75,0,0
10/6/2009,0,100,96.41,31.75,0,0
10/13/2009,0,100,96.41,31.75,0,0
10/20/2009,0,100,96.41,7.31,0,0
10/27/2009,0,100,96.41,7.31,0,0
11/3/2009,0,100,96.41,7.31,0,0
11/10/2009,0,100,96.85,7.31,0,0
11/17/2009,0,100,96.85,7.31,0,0
11/24/2009,2.58,97.42,79.78,0,0,0
12/1/2009,2.58,97.42,79.87,0,0,0
12/8/2009,2.58,97.42,79.87,0,0,0
12/15/2009,0,100,79.87,0,0,0
12/22/2009,0,100,79.87,0,0,0
12/29/2009,0,100,79.87,0,0,0
1/5/2010,0,100,92.84,0,0,0
1/12/2010,0,100,92.84,0,0,0
1/19/2010,0,100,87.75,0,0,0
1/26/2010,5.19,94.81,63.68,0,0,0
2/2/2010,5.5,94.5,63.68,0,0,0
2/9/2010,5.5,94.5,63.68,0,0,0
2/16/2010,5.89,94.11,63.68,0,0,0
2/23/2010,5.89,94.11,63.68,0,0,0
3/2/2010,5.89,94.11,63.68,0,0,0
3/9/2010,5.89,94.11,67.23,24.85,0,0
3/16/2010,5.89,94.11,66.31,24.85,0,0
3/23/2010,5.89,94.11,66.31,24.86,0,0
3/30/2010,5.89,94.11,66.31,24.86,0,0
4/6/2010,7.52,92.48,65.72,24.86,0,0
4/13/2010,7.52,92.48,65.72,24.86,0,0
4/20/2010,7.11,92.89,65.72,24.86,0,0
4/27/2010,7.11,92.89,65.72,24.86,0,0
5/4/2010,7.11,92.89,65.72,24.86,0,0
5/11/2010,6.93,93.07,46.71,24.68,0,0
5/18/2010,31.41,68.59,33.03,21.44,0,0
5/25/2010,39.5,60.5,27.58,12.71,0,0
6/1/2010,39.5,60.5,27.58,12.71,0,0
6/8/2010,54.68,45.32,27.58,12.71,0,0
6/15/2010,54.68,45.32,27.58,4.26,0,0
6/22/2010,54.68,45.32,27.58,4.26,0,0
6/29/2010,54.68,45.32,27.58,4.26,0,0
7/6/2010,54.68,45.32,27.58,4.26,0,0
7/13/2010,54.68,45.32,27.58,4.26,0,0
7/20/2010,54.68,45.32,27.58,4.26,0,0
7/27/2010,54.68,45.32,27.58,4.26,0,0
8/3/2010,54.68,45.32,27.58,4.26,0,0
8/10/2010,54.68,45.32,27.58,4.26,0,0
8/17/2010,54.68,45.32,27.58,4.26,0,0
8/24/2010,54.68,45.32,27.58,4.26,0,0
8/31/2010,54.68,45.32,27.58,4.26,0,0
9/7/2010,54.68,45.32,27.58,4.26,0,0
9/14/2010,54.68,45.32,27.58,4.26,0,0
9/21/2010,54.68,45.32,27.58,4.26,0,0
9/28/2010,54.68,45.32,27.58,4.26,0,0
10/5/2010,54.68,45.32,27.58,4.26,0,0
10/12/2010,54.68,45.32,27.58,4.26,0,0
10/19/2010,54.68,45.32,27.58,4.26,0,0
10/26/2010,70.59,29.41,13.7,3.03,0,0
11/2/2010,70.59,29.41,13.7,3.03,0,0
